tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
4.35222308100356,4.95951535644772,7.12965669810187,3.80154992894169,4.27731258520936,-1.55141866270006,-1.21690465679324,-1.50898926571606,0.799212076099723,0.626340694692415,0.760878961771054,0.504879871496597,0.074753573664854,0
0.50401426172707,1.14209406597184,6.65142652915706,4.52722749641616,4.32815601000258,-1.74832297856129,-1.82355757055389,-0.756275460887398,0.129387731373367,0.225295477190729,0.312797029970689,0.658453830919069,-0.0188099067708789,1
9.20591116897103,8.75065279631314,1.22716366606805,9.28468002970167,4.462871152584,-1.74876040404412,-0.738003567265219,-1.97610718127466,0.104626291134084,0.584213163733343,0.213716215511055,0.738963692016469,0.028232259145282,0
2.85567680558354,9.9726607859262,4.77724827853619,7.90243973991915,3.99686774083732,-1.17547510722216,-1.2761138826998,-1.54527875091536,0.841682028667813,0.630221773673979,0.22085685758122,0.825760025859963,0.0400340600427072,0
3.33338015810951,6.11651311009327,9.38111268302653,9.23954529765637,3.13474111829214,-1.37275837108656,-0.895739600398624,-0.866243146806955,0.225010143388446,0.0785711289227835,0.486136618560539,0.260963602125446,-0.0067033803435513,1
7.15813573475719,6.86998112741739,2.78939963919226,5.59928799730777,3.26544990723987,-1.98492830461384,-0.703313206233922,-0.577208396392106,0.863989832385459,0.45587337759923,0.893917397132574,0.626653451115388,0.0681265857035239,0
0.867087833116122,2.80053402861336,9.07275242759945,5.53638845811707,4.22868871041747,-1.23513606876137,-1.03781194834062,-1.95574069331548,0.752231120026072,0.623179662534828,0.608407919176042,0.363984723192651,-0.0200850573678023,1
9.4559780142796,4.62590536981617,7.23690871825314,1.64322661753687,4.52854387620333,-1.86810316026518,-1.95429313277266,-0.706147583165485,0.631937419276946,0.671989467035179,0.858868723784579,0.600090676156323,0.0446428528394682,0
6.84901001651464,3.48192666650508,2.61148581656502,1.83995833042059,4.48307538836233,-1.8965783180904,-1.88320363612309,-0.703293434148841,0.226247460704993,0.707802516199527,0.562513652994843,0.80596293720326,-0.0056840621411393,1
2.57063314787924,5.44008184262065,4.47663072592374,9.52587175328126,4.72769067549695,-1.75224135633634,-1.1289169165627,-1.84653240259791,0.712695699862976,0.722592222482968,0.14030250028661,0.735466690958164,0.0251059802782912,0
1.83564488940928,3.86490823461957,6.6032767777294,2.67376469998859,3.90883663626222,-1.28652198933235,-0.873916301445907,-1.74839834548396,0.989818509353336,0.192119293872275,0.546716910138703,0.270880485502263,-0.0307102277580139,1
1.53067601022386,1.7013970719039,1.28130901707505,9.89695426696708,2.93153602347239,-0.54981155609847,-1.59523761077183,-0.786486856602086,0.742527862820048,0.123009340749433,0.770045182277755,0.849518873375937,-0.0451637101273005,1
2.95723900142198,7.98937459291486,3.8034504848481,3.53837719183596,4.56132593911753,-1.55862522221361,-1.62046347485009,-1.38223724205383,0.701205085498666,0.646816015174466,0.280255092490107,0.850290271456535,0.0310265038384077,0
3.37862935875776,4.32927626648619,3.97864696272702,4.49647486295811,3.59090177603084,-1.59570168372145,-0.637056714840676,-1.35814337746871,0.496961751442979,0.136693813752322,0.197503729024183,0.958764554074419,0.0187204084950892,0
4.0456439643699,2.39266354979711,1.20519140449029,5.7783213612224,3.7773220740756,-1.11595213656198,-1.68441935683722,-0.976950580676401,0.331046124656072,0.292930724700887,0.336296342877189,0.939050105537453,0.0017466725788194,0
0.743880756092886,7.43495232147358,4.13099168120788,7.11028214588825,4.23073713934697,-1.30385894181654,-1.23288192760957,-1.69399626992086,0.947078824783948,0.460025181828723,0.610533696538445,0.320976040974834,-0.0240213954704807,1
0.860551367101737,2.25738238846345,3.22360274188595,1.24156775523165,3.63101343017266,-0.874903705370217,-1.88191645299442,-0.874193271808024,0.125027263712662,0.284773036945421,0.584270410772082,0.663446557136399,-0.0469438594421973,1
7.29872601138913,2.02199974271446,2.35023458194557,2.51655359051173,3.45234932697995,-0.584133322949673,-1.45618292918628,-1.412033074844,0.495319955225098,0.0859144529357948,0.150433385860819,0.633045938528141,-0.0233872413246797,1
9.71103468061045,2.9099350827237,8.6873898813323,0.708401455804973,3.4346265609187,-1.07873680982215,-1.15658526257797,-1.19930448851858,0.532133133778725,0.659902790469807,0.850555869022305,0.478615718268653,0.0130816457729758,0
7.55042195376498,4.56068628110623,3.90598000964109,4.82415091861554,3.55515288048444,-1.08013405204031,-1.13616592794487,-1.33885290049926,0.42972270784339,0.353745243280421,0.398783596638663,0.213334043331305,-0.0025222335425479,1
9.00951599071171,3.98901467039861,8.32542004903725,4.66736774461,3.24582892506615,-0.58843242051882,-1.34274386832276,-1.31465263622457,0.841291109007739,0.621900798197648,0.780313001988733,0.321305777585498,0.0631594441589952,0
6.99517681542862,7.44915286574241,9.94009066948865,2.05491642591053,2.408776286178,-0.571465593781706,-1.26159532727823,-0.575715365118068,0.258727370383628,0.480152934697021,0.962901237312738,0.340620945847929,0.0392089078788618,0
4.67304024934626,9.99829123648624,7.69974398005054,6.20622452572336,3.62503141263261,-1.0430923114068,-0.699221854533546,-1.88271724669226,0.359554622888184,0.500214158658318,0.098915061210274,0.977100168893045,0.0419582839507503,0
1.42812806839135,3.1541477716993,7.37101770668875,9.50847890086515,4.20216693070292,-1.62230367006363,-0.822004951727146,-1.75785830891214,0.185791359356078,0.650834557574786,0.292108305606975,0.984367882962057,0.0225046403145821,0
2.42121927211109,0.520429123666207,1.99550064336674,3.43823228899626,3.695970424315,-1.86129908155298,-0.619111732480046,-1.21555961028197,0.892710356851366,0.784515745176552,0.802296270957094,0.384897623349638,-0.0078810637968787,1
3.74221302720455,5.9861475087954,3.61077384824485,3.18602517459643,3.42164440043424,-1.186479421689,-0.95454795281922,-1.28061702592602,0.871817208536138,0.422664971450508,0.0861394348438259,0.59011167710711,0.0227578768080887,0
7.27938903581317,5.3419258302029,1.0463103008713,9.84393829636577,3.81331873573976,-1.0256133383628,-1.94752535384879,-0.840180043528171,0.130569987206496,0.0722734430089057,0.584029905740211,0.32166318636307,-0.0567583954412215,1
6.2825949923215,9.00370788947971,2.61320787476114,3.90169947260676,4.50926162708049,-1.018220081532,-1.52602896384163,-1.96501258170686,0.40445737145801,0.990598499940495,0.544358037270816,0.2936946025695,0.0337726838134113,0
3.252947686384,1.60704989608295,0.747633473928506,3.3565349365284,3.37456735498536,-0.596313882045378,-1.7575069539139,-1.02074651902608,0.999294984164265,0.722768239733991,0.824834817536038,0.520869703240386,0.0176544775395207,0
8.13440547696528,2.76766170936802,5.04541444069305,9.45218872459789,3.28353311003975,-1.91619906320318,-0.61114074347656,-0.75619330336001,0.58430786828284,0.708905705403108,0.145035468028568,0.113651217974989,-0.0108327606103617,1
1.60249861151628,2.62289371668184,3.5528675299391,4.16822662436821,3.93622568305299,-1.06154746297307,-1.39020125955506,-1.48447696052486,0.649870834925381,0.828194729961181,0.679570887547315,0.330565127884203,0.0240773196787892,0
8.3582865986,1.9793212651004,3.63627809469932,1.18603801260281,2.90831694730305,-1.09176411041096,-1.05837041714907,-0.758182419743016,0.702076978155235,0.858207030050119,0.693192039067645,0.925619768086328,-0.0403549781566725,1
8.20654246840371,5.03920927131798,5.30470098514988,2.87502802057926,3.89901037076045,-1.29064120325164,-0.724605799627106,-1.8837633678817,0.425638109171635,0.521748755495175,0.894739770635341,0.38341506050288,0.0474636357828038,0
7.19412932926023,7.50090635002304,1.04359820446327,0.780260326858435,4.21397332695461,-1.89719114995815,-1.73273821694487,-0.584043960051588,0.175561254427284,0.0779726081863442,0.392257739180938,0.121337080739699,-0.054231386582264,1
3.47470928768886,8.13480869964097,2.95397998494724,9.1202336272027,3.5653523459516,-1.1703437070062,-0.740727801309805,-1.6542808376356,0.198239971607092,0.567797338644069,0.880052982118687,0.39296607605435,0.0127853563040716,0
8.70961545539914,9.51172952111314,7.79263655654787,2.79207201012037,3.57426382422396,-1.52356405893058,-0.540758141341479,-1.5099416239519,0.3568513150195,0.104348537433746,0.956182210190205,0.765998385207763,0.0343233193408308,0
3.68621964506834,3.52845586904227,2.44456388807427,6.46930855660282,3.68564758181231,-1.00161511792288,-1.45299344719667,-1.23103901669276,0.61016707717996,0.257228575376889,0.0730762750194978,0.40556108753704,-0.0240615072960775,1
1.91321397896572,2.07528943100424,9.78376483424457,4.61366588928351,4.05315330719462,-1.57423296986236,-1.87833005308333,-0.60059028424893,0.193011361467019,0.386570936197733,0.613716522317912,0.834385405837226,-0.0028843433647545,1
4.8510678546208,6.43343839710259,8.37085126499056,0.577057213252387,3.97016010318982,-1.53328243840405,-0.979517730319314,-1.45735993446646,0.976273596804333,0.764920292332779,0.390748056335608,0.293938219485522,0.0456372601814321,0
1.88413779432188,0.756465264880424,3.7671557244913,3.60721847588525,3.89097462652995,-0.674534588969906,-1.81316693870173,-1.40327309885831,0.640857188306269,0.655956406211571,0.711444208498687,0.890664563563102,0.0267099746800083,0
2.07445378503742,3.83537273747106,8.12427536195379,4.5486744799741,5.21839503113744,-1.35367364822464,-1.94081807898987,-1.92390330392293,0.993821033027123,0.779099332922805,0.354162199826994,0.0967235473294498,-0.0133709461923197,1
7.31125926301104,3.9542053762524,8.9974000815204,2.16175731736994,2.89610445200885,-0.929422714442434,-1.06080196728909,-0.905879770277324,0.951994460051719,0.219433293389705,0.847772310991944,0.224458996171604,0.052122710195738,0
2.9317828850754,5.90033151118163,7.04121401580668,9.8951780487557,3.07625621055522,-0.749643781111995,-0.582389022711327,-1.7442234067319,0.963936877819197,0.814690405004381,0.135487036883103,0.087357409133336,0.016301713728503,0
5.38913140762788,2.41732344619086,5.75311380549175,7.50684270665185,4.54941093410547,-1.65230064071104,-1.82221088595638,-1.07489940743805,0.692629748084311,0.231838239561577,0.372094131261277,0.980695977485098,0.0574723688967852,0
6.55637436034989,5.59166927385497,4.37179461759379,3.93963570307149,4.69512555241707,-1.70231792538158,-1.40655741713967,-1.58625020989582,0.540497118467124,0.261828701823791,0.0843665052493371,0.552801930058987,0.0046403235379612,0
5.47251359277688,8.26300495369461,7.80979981579964,2.46427696126108,3.43784605987649,-1.46753879338508,-0.852309214916418,-1.11799805157499,0.0701992235133285,0.804962719040772,0.255606530228552,0.355485607108995,0.0105222018407569,0
5.07935244458976,4.18709363673433,9.10476372400207,6.85625283611715,4.82394014785752,-1.11339479666244,-1.80777181735787,-1.90277353383721,0.321493921673596,0.637635648182973,0.435183211672818,0.143305116741557,0.0081896978863506,0
5.5661200017601,7.509150538138,5.03661463715822,4.81916098338314,2.33842461765781,-0.574873672690161,-0.958586661668378,-0.804964283299272,0.128447980733044,0.936271613097752,0.198445829539427,0.0936018047499389,0.0160737064332934,0
2.99950446726506,4.27889951625859,5.55001798937088,9.41811047524783,4.39160230199941,-1.85882762819106,-0.899965498584381,-1.63280917522397,0.159529126994985,0.855998091020843,0.919091846187414,0.525140456177684,0.0534610470292057,0
0.570789606904238,9.64947928214684,9.61618658260103,9.14328607583571,2.41047756559721,-0.6775515484793,-1.06977161601691,-0.663154401100997,0.0890512579364004,0.885932916224961,0.237417207126973,0.746100154404638,0.0514292696036725,0
3.19839506776184,2.72453576979325,5.5617355336024,6.74915816989957,3.84035364908026,-1.02532563212295,-0.975753703692777,-1.83927431326453,0.705793492109885,0.0614842489971104,0.655528765205105,0.716620874306912,0.0411515533183713,0
5.46892847775426,7.0245524269684,3.3295593917147,1.89708625532304,2.79559123410961,-0.926502217620436,-0.68947293847393,-1.17961607801524,0.0974293851588888,0.560858492241178,0.0517614544464287,0.195165455150892,-0.0272161642768188,1
9.61613448541557,1.85078821746785,1.43798785478874,4.95658857058486,3.64479543515624,-1.20074584753715,-1.40415139793375,-1.03989818968534,0.873333123589815,0.75057842827777,0.250872313145816,0.645749011368805,-0.0014998943905696,1
9.35220894440932,1.4650244561962,0.613477580810955,8.85029603661168,2.59438272774004,-1.35461689104949,-0.592340148997842,-0.64742568769271,0.789481465899074,0.642999514168145,0.232358828782676,0.116753803670487,-0.0264766688327737,1
2.77690268451332,6.09762997027894,1.60322821610743,1.13590893811194,5.02464009713143,-1.94576131378668,-1.39241019214178,-1.68646859120297,0.31430573514442,0.57168472863625,0.897028725915977,0.481863490719865,-0.05328809943722,1
8.55879515562276,4.87877424990782,8.45418303848524,1.28060283501599,3.51341672369574,-1.22387792156197,-0.65332326698628,-1.63621553514749,0.268705177946686,0.753922489775926,0.346804249209801,0.997171550487778,-0.0140272288245139,1
5.62637618010693,5.80325201852644,5.2304498552889,8.11949267352737,4.12046759831771,-1.10379940904438,-1.244090354263,-1.77257783501033,0.379382436569707,0.791034632656241,0.665407978910771,0.129072632646534,0.0496526313364334,0
8.75436806257717,2.82226296028339,2.97874742844494,4.24667409594166,3.78132039941739,-1.39740167032214,-1.54328964629918,-0.840629082796071,0.345463641735243,0.682039665115763,0.329776922723821,0.131876136218538,-0.0417111902364249,1
1.17853941635039,1.70684623190166,8.62924935908362,9.24996560477174,5.22472748743645,-1.53794205906974,-1.94824490003695,-1.73854052832976,0.217607450387598,0.709992568402164,0.644036730915701,0.616178683862196,0.0037878055445268,0
0.946616890520649,6.20960976834827,4.63001983311716,0.726987936570437,2.75154639360431,-0.937623897786438,-1.01880749185644,-0.795115003961429,0.709346026514914,0.44756166241748,0.37042627640496,0.681589363555872,-0.0414444257745176,1
4.86260251630456,4.9761739212546,9.13776492225572,5.09380915390309,4.51765350719212,-1.12170611483171,-1.80587984688886,-1.59006754547155,0.0978753035298618,0.42837163336637,0.655701762450683,0.201075214679724,0.0102583280893131,0
4.15724743783504,0.566917395637196,7.48134134866463,3.09855260678647,3.53934727812164,-1.34190784168477,-0.671844193719514,-1.52559524271736,0.663575754915029,0.758243337993327,0.425387277049987,0.127695451155492,-0.0410296987573195,1
1.16202265331951,4.83530590487185,8.0481481383385,2.05136455852111,3.06010956351774,-0.73910510974176,-1.72996524048559,-0.591039213290391,0.695367014715136,0.326067698400532,0.910753149921242,0.967166886492774,-0.0132429009830866,1
4.11831674219946,8.22286407140719,1.31472092645356,7.10039256548742,3.5264179071735,-0.808945289090858,-0.861404789702839,-1.8560678283798,0.442431354683108,0.438439297000463,0.428997177734926,0.2736390667536,-0.0176220903078751,1
5.10463036684062,2.92611900156322,2.15953672031794,6.94554336520262,2.23836549737662,-0.591358416549663,-0.544533171683736,-1.10247390914322,0.302617459284796,0.574915413029358,0.631141003585085,0.244888735551877,-0.0243329509091091,1
3.54385428482298,5.57676693787656,8.14620790000871,4.44726843438871,2.86380073777163,-0.699738726591389,-1.10879965261361,-1.05526235856663,0.583051256946402,0.431203518176016,0.588967203147379,0.374169040613775,0.0315948808040611,0
9.82164799445342,7.58173465464201,0.730310515510512,1.06589779139374,3.0782176708406,-0.926323696149641,-1.53285234940273,-0.619041625288234,0.975664157005075,0.775339370209792,0.211788807940803,0.699776719223636,0.018840382661588,0
5.59255083382865,3.29671845447681,5.29631802545486,7.83356277308213,4.21203092191037,-1.03978174010966,-1.76293336019282,-1.40931582160789,0.67227451590625,0.417676599026837,0.29801860298498,0.527215605678231,0.0353474367822621,0
4.56993382711712,0.533081752607424,3.92659834784172,9.08922578329042,3.32603097269903,-0.996400208560494,-1.53082459138744,-0.7988061727511,0.691333243177892,0.859477149214709,0.56277882600665,0.84929002498925,6.68738664075071e-05,0
3.25749142927721,4.80854850775918,9.1058490558968,1.97474664381241,3.97358712513487,-1.74981081601651,-1.16504634813053,-1.05872996098783,0.278259684455254,0.459401106906119,0.380370962940925,0.144004640130798,-0.024014178671762,1
4.57201480242371,5.41660762226742,8.19490244312987,6.74824428146151,3.14479176937658,-1.84191449502939,-0.675690812097408,-0.627186462249782,0.579133759610126,0.393868294715624,0.758770887307963,0.704280810496295,0.0685331424283209,0
1.62352925516381,2.41308296613789,9.21098727387566,2.82275751459637,3.09346907108456,-0.732654345099849,-0.593950607456768,-1.76686411852794,0.137886578846492,0.122534248663606,0.215336784423665,0.328353141926056,-0.0388828088858491,1
2.99693728099565,5.12822685123455,4.4910717139655,3.61417702503487,2.76300873301879,-1.12301252151206,-0.66844289876027,-0.971553312746459,0.255162074730254,0.823303661979878,0.626601345807059,0.996674439133911,0.0760736994503043,0
1.33651271229294,1.5027233567434,4.43764562574171,6.28267488738219,2.59883437469276,-1.09502865530514,-0.804593931122799,-0.699211788264825,0.362145060335182,0.276871591155467,0.911797438890418,0.383977724228906,-0.0079630985500825,1
8.05573979094013,8.62623097077124,6.5067751005456,4.94266479852593,4.7082562667096,-1.16689434744263,-1.54658070234676,-1.99478121692021,0.0933527677167708,0.374310441122339,0.632407008614042,0.165485562917402,0.0112302661206648,0
5.62769123127254,6.99741128338893,2.83175446948237,3.71156698229735,4.54417944104187,-1.45309628158777,-1.21824396502719,-1.87283919442691,0.196688029013055,0.800236702004598,0.123500525712855,0.385284347358658,0.0094424999288325,0
9.49077867257582,5.56125165760209,5.1387592370189,4.27926506727223,4.1881427088576,-1.8300367510755,-0.674861753998604,-1.6832442037835,0.151408062241693,0.543702737292625,0.187417836936489,0.712801188926996,0.0122009197526941,0
7.20226002374486,5.90602229146981,2.41094795340126,8.96249206603541,4.3545176491712,-1.99523220578704,-0.855179110812966,-1.50410633257119,0.442525601162475,0.585968961736392,0.376824712616783,0.125873526478969,0.0052484837122276,0
2.81882873551024,9.33409823536536,6.05185066037285,7.41954553113602,3.09597463026865,-0.703527984592831,-1.09158613092087,-1.30086051475495,0.0618921819952398,0.249097336950677,0.838269486525017,0.101607215571497,0.0033575542117055,0
9.77478850137219,5.55158164552717,2.83126838528126,8.06355508595877,5.50538663126336,-1.66156494352954,-1.92925289766757,-1.91456879006625,0.967758863794228,0.257359183154419,0.337005525967322,0.593349219777134,0.0471921325156913,0
3.47322924340577,3.72371884780726,1.95698867847954,6.10001083326949,3.62099229769826,-1.50866033717517,-1.52563673952455,-0.586695220998535,0.713422100343738,0.601706411033103,0.726121235561795,0.904827516197168,0.059988567164385,0
8.62154166193736,0.822056350993225,6.38314204559148,3.45626420032236,2.8368713857991,-0.736888026418164,-0.781846932808845,-1.31813642657209,0.791624639676689,0.790313300975726,0.847214683137652,0.0836455815742351,0.0152814694737222,0
6.61944245381757,1.66507101375873,4.47071642617736,8.88738988613096,3.35678698795459,-0.567592682855623,-0.911071257091034,-1.87812304800793,0.47581766463449,0.135469908322198,0.59128185956475,0.934841499726284,0.0441269061485688,0
8.64290943790961,1.09050419328449,9.94350733568089,0.792266152851831,4.2670356098118,-1.10308945271716,-1.42870346038402,-1.73524269671062,0.505169630909746,0.344035751427197,0.782769426493148,0.732033883457828,-0.0102834184944758,1
2.17635425342072,1.47141448444241,4.82589416162438,3.22227091983499,3.98357757015957,-1.70527462885458,-1.28955575138606,-0.988747189918929,0.318570815711439,0.204589124306765,0.34418423563391,0.0716812118793873,-0.0395941942226921,1
0.945899828876334,8.98963322003576,6.39394894216486,1.24827777843142,4.13591812845933,-0.517692630041449,-1.95867457280562,-1.65955092561226,0.639012130968401,0.549926593069603,0.473617882050402,0.115896485589421,-0.0217193245163757,1
2.6994304265207,0.567872001561802,9.70402292583744,6.72063681290617,4.59102347956865,-1.58825297848743,-1.02140161898367,-1.98136888209755,0.580709667568547,0.156492326982054,0.228649376206932,0.302809078737863,-0.0346062993994093,1
4.42701643439608,6.20416871900022,1.91914856062578,5.43761173995386,3.20082885604928,-1.28325754087353,-0.504954936266714,-1.41261637890904,0.709838177357902,0.321612869960145,0.550089209957934,0.550675277636781,0.0282483062640587,0
5.79127480601968,8.08110093023566,4.14699372276833,6.02999529715402,3.90201770367333,-1.57300856463916,-0.787342380873288,-1.54166675816088,0.700215497638845,0.232338074783462,0.0677735821348487,0.342486925576326,0.0110432724721715,0
5.43265144835568,2.05831019310275,6.82782595157741,1.91748150296729,3.96539644155609,-1.25239697262631,-0.721401680401957,-1.99159778852782,0.408479502739099,0.640303435969129,0.587920842311917,0.849818869034925,-0.0002777779743699,1
9.36827386138212,9.125853341196,9.05699881117063,6.11127138533559,4.79629377077822,-1.84077043399198,-1.43657161278896,-1.51895172399728,0.0805275066429051,0.850253009928399,0.262686741375232,0.7612128553149,0.0518948617587195,0
9.79179332618103,5.19970128204697,6.43844498138916,3.1209577288739,3.17920279478018,-0.790532404643588,-0.709470461298095,-1.6791999288385,0.95703346629044,0.0928597195430018,0.895112656994888,0.774020981998886,0.0547465821039832,0
1.52973105171097,7.40991597314769,9.01208490531148,9.00848603337169,4.45593335386502,-0.770956864976429,-1.92690786723875,-1.75806862164984,0.424344691467647,0.930784635851178,0.842836026610491,0.975304136894621,0.0772386647587696,0
7.54799229917618,4.40253203717703,4.92841824951026,6.08108546232352,3.84097506579969,-0.964887227951328,-1.4695586196486,-1.40652921819976,0.0865984742334927,0.350577800284771,0.689589021870315,0.115343811285122,-0.0123177380901739,1
2.48990865540337,2.86169002834053,1.57828040764729,6.32968682992958,2.46917490009841,-0.603098290424433,-1.00612935679705,-0.859947252876929,0.18961567445106,0.486727695261904,0.57546762699959,0.216271317301834,-0.0492227135380498,1
4.55888927637914,6.8743348416797,2.11461881646714,2.79451794764823,3.57740272395137,-1.14826102171136,-0.768430869616847,-1.66071083262316,0.156779570421593,0.333124615043033,0.149913612695889,0.614357744158547,-0.0322021198535887,1
5.30203793130015,6.40434468365918,4.82971276804514,7.50889417493371,3.61351471085698,-1.47888069354019,-0.827352758261992,-1.3072812590548,0.178940144054882,0.499091408662175,0.353757143093437,0.267238146096198,0.0064027704071041,0
9.4415343729143,9.51457065609465,2.57263697874113,7.35852262525309,3.05377924361418,-0.516170882260031,-0.654416124881129,-1.88319223647302,0.904335241371578,0.339416950808781,0.978838112168926,0.721121181485918,0.05259406581598,0
3.68665381196027,8.87039321500196,2.29709123121003,6.24023972123511,5.26987444152982,-1.96597595808015,-1.86674773884626,-1.43715074460341,0.919615746035681,0.554083414093625,0.755401168083029,0.795071847569179,0.051572825620477,0
2.68014044449936,9.31230261179823,8.91961559424788,5.39923693441103,3.86620702824524,-1.91454345605131,-0.579847125950409,-1.37181644624352,0.725803130099204,0.981729885051467,0.504248136869359,0.843815472598723,0.0628503172070174,0
8.02732756398127,9.65387485918417,9.20972457053728,7.84922144515938,3.95298632445834,-1.92534242836279,-0.605009170972952,-1.4226347251226,0.607919518853341,0.561352049717054,0.753161688886892,0.926880257891067,0.0874075810162403,0
5.81440220486092,3.0770797969835,6.6170448280184,3.18097516002535,4.48552210047907,-0.739595721898857,-1.75702922778262,-1.98889715079759,0.597081700215949,0.476929284665101,0.581495151257849,0.0884885764536215,0.0208785916922677,0
8.66573294780409,2.72836655002497,4.38157449478124,2.08675792210666,4.26679963839592,-1.48826451614783,-1.5853839589535,-1.19315116329459,0.984286899553764,0.518207110935519,0.881397336148629,0.387581268611064,0.0346714932809722,0
1.89716858380348,6.75747776931048,7.39339363115963,5.7741130907984,2.29493000821474,-0.770769296698249,-0.981430981076148,-0.542729730440338,0.761604219965219,0.765824237224306,0.513619050738367,0.211224506606552,0.0268285768466134,0
6.08522263028888,4.83839969331545,5.25866213495652,1.55307214280381,4.22305242246939,-1.91065288516959,-0.634620642341476,-1.67777889495832,0.910923907485726,0.971863911165543,0.400846027411243,0.789062129127049,0.0673741674480942,0
1.25992786211753,8.73936875056329,8.52193241058224,6.88876672685987,4.8485213925538,-1.88919806999725,-1.02402969698349,-1.93529362557306,0.340438613755935,0.13652446393782,0.410890285337425,0.554960859485674,-0.0019131931801094,1
5.82909227634531,5.98149138981171,8.95610792375377,6.28224567631016,2.58370387670256,-0.515020055443037,-1.01195944855364,-1.05672437270588,0.715382705404235,0.964197468552,0.129801729922452,0.236936525761132,0.0558763020199277,0
1.74694033099283,7.98382511096897,9.8789745525292,8.04646823417059,3.59832286198782,-1.04019562541198,-1.10141759176985,-1.45670964480599,0.764845192221696,0.465924716136866,0.52199531678881,0.456091988597504,0.0182384222116252,0
5.77463636439608,3.617521728545,2.66545034064549,9.9948295271237,2.30402335886766,-0.645901173032203,-0.857362525218225,-0.800759660617227,0.611767365894279,0.711653273300014,0.151415897505407,0.957135569854203,0.0397060376977127,0
4.16049174765612,5.34644233251016,5.24552332193028,9.65975846433861,3.14388145728236,-0.866744847262395,-0.874445476720785,-1.40269113329918,0.48889413027137,0.91759790495613,0.0870708506381302,0.345155722159747,0.0261729091573186,0
8.08240415373358,8.36188684287114,4.66842488682552,6.11440244516326,3.90467253223511,-1.65923341094403,-1.29652021593574,-0.948918905355339,0.206587552393469,0.549860819253677,0.527269691859627,0.774931860364482,0.0517558224766078,0
1.51851591578359,7.27334262763729,0.833136325262743,5.87850284861815,4.29168212232523,-0.781002804001025,-1.8181118276629,-1.6925674906613,0.624582796346995,0.83254501178633,0.068166917207248,0.0903988322704716,-0.0252280650298154,1
